MAX_ATR_I_12M,NMES_ATR15_I_U6K_24M,RTOT_DACT_DTOT_24M,VAR_PROM_ENT_ACTU_24M,NMES_UATR3_I_24M,VAR_PROM_DEUDIR_ACTU_12M,INC_SUM_ACTSH_ACTU_24M,MAX_ENT_12M,N_NOR_24M,NMES_UATR15_I_U6K_24M,FLG_CLI_DEF60
2,0,1.0,0.0,0,-0.337705418,4.29835666,1,8,0,0
2,0,0.942597731,1.0,0,-0.238038609,24.63622336,2,9,0,0
6,0,1.0,-0.229166667,0,-0.049999516,17.63973079,2,24,0,0
3,0,1.0,-0.375,5,-0.220242048,5.23806362,2,8,0,0
8,0,1.0,-0.361111111,7,0.364100234,23.1469202,3,24,0,0
6,0,1.0,0.0,0,-0.346817488,4.225460097,1,8,0,0
45,2,1.0,0.0,0,0.558224947,11.46579958,1,8,0,0
1,0,1.0,-0.35,0,-0.058489887,14.58151708,2,20,0,0
7,0,0.989632852,-0.25,0,-0.329073754,4.367409967,2,8,0,0
0,0,1.0,0.0,0,-0.430881822,3.55294542,1,8,0,0
16,1,0.501043796,0.0,0,0.593427057,11.74741645,1,8,0,0
3,0,0.789412478,0.0,7,-0.238528158,5.091774734,1,8,0,0
4,0,1.0,0.0,2,0.992953963,14.9436317,1,8,0,0
3,0,1.0,0.0,7,0.606721266,11.85377013,1,8,0,0
8,0,1.0,0.0,2,0.593006618,11.74405295,1,8,0,0
1,0,0.918655284,0.043478261,0,0.310195817,50.44513706,2,16,0,0
4,0,1.0,-0.30952381,0,-0.535260279,6.057845132,2,21,0,0
14,0,1.0,0.0,1,0.549583308,11.39666647,1,8,0,0
17,2,1.0,-0.3,0,-0.058971745,14.73555017,2,20,0,0
7,0,1.0,0.0,4,0.962326996,14.69861597,1,8,0,0
29,4,1.0,-0.1875,0,0.33380021,9.670401683,2,6,0,0
2,0,0.477026604,-0.25,0,1.895047699,22.16038159,2,8,0,0
24,4,0.99649112,-0.260869565,0,-0.01003568,15.35213494,2,18,0,0
0,0,0.874400298,-0.215686275,0,-0.038404399,12.82685698,3,15,0,0
17,3,1.0,0.0,0,0.549439546,11.39551637,1,8,0,0
0,0,1.0,0.0,0,0.475624962,10.8049997,1,8,0,0
3,0,1.0,0.038461539,5,0.646858863,19.83436668,3,6,0,0
15,1,1.0,0.0,0,0.317295862,9.538366895,1,8,0,0
3,0,1.0,-0.214285714,4,-0.193141762,9.194119525,2,14,0,0
8,0,1.0,-0.3,2,0.228211353,16.75636941,2,20,0,0
0,0,1.0,-0.1,0,-0.102096575,7.979034253,2,10,0,0
4,0,0.629871087,-0.0625,7,-0.426018449,3.591852411,2,7,0,0
1,0,0.920585469,-0.1875,0,-0.455418738,9.845584225,2,22,0,0
4,0,1.0,0.0,1,0.106064594,12.64996522,1,21,0,0
2,0,1.0,0.0,0,0.570879912,11.5670393,1,8,0,0
3,0,1.0,0.0,2,0.217669978,8.741359823,2,7,0,0
0,0,1.0,0.0,0,-0.26457356,4.883411518,1,8,0,0
5,0,0.484263593,-0.333333333,1,0.171916209,8.400455962,2,8,0,0
8,0,1.0,0.0,0,0.075922783,7.607382263,1,8,0,0
2,0,1.0,0.0,0,0.57649527,11.61196216,1,8,0,0
1,0,0.282217911,-0.277777778,0,0.174064438,39.02630166,3,24,0,0
1,0,1.0,0.0,0,0.240991234,8.927929868,1,8,0,0
1,0,1.0,-0.138888889,0,0.055405318,16.40591975,4,24,0,0
3,0,0.908969205,-0.533333333,7,-0.169576294,9.28979329,5,23,0,0
1,0,1.0,0.0,0,0.579048215,11.63238572,1,8,0,0
0,0,1.0,-0.4,0,-0.119464101,3.402679496,2,5,0,0
3,0,1.0,-0.0625,0,0.451084855,10.60867884,2,8,0,0
11,0,0.436580883,0.461538462,1,0.430267456,16.19589907,2,13,0,0
0,0,1.0,0.0,0,0.229066508,8.832532063,1,8,0,0
17,1,1.0,-0.125,1,0.399305068,10.19444055,2,4,1,0
0,0,1.0,0.0,0,1.457270968,18.65816774,1,8,0,0
4,0,1.0,-0.277777778,0,0.021757026,13.7760875,2,18,0,0
0,0,1.0,0.0,0,0.60109797,11.80878376,1,8,0,0
2,0,1.0,-0.136363636,0,0.101963148,8.919487586,3,11,0,0
7,0,1.0,0.0,1,0.479595436,10.83676349,1,8,0,0
1,0,0.788398212,-0.302083333,0,-0.374106176,23.05034833,4,24,0,0
0,0,0.929438182,-0.430555556,0,-0.090855017,14.67028295,3,24,0,0
0,0,0.91957583,-0.1875,0,-0.567952969,2.456376248,2,8,0,0
0,0,1.0,0.0,0,0.427209641,8.990467487,1,7,0,0
6,0,0.841830967,-0.136363636,1,0.365026436,14.0152908,2,11,0,0
3,0,1.0,0.0,1,0.432156889,10.45725511,1,8,0,0
7,0,0.195312415,-0.283333333,2,0.070850702,15.33217644,3,17,0,0
12,0,0.321107312,0.0,0,0.362579581,8.705766744,1,9,0,0
0,0,1.0,0.0,0,0.265353703,7.857475918,1,7,0,0
11,0,1.0,-0.375,1,0.003362481,8.980362535,3,14,0,0
0,0,0.673850971,-0.3,0,0.304030856,9.626494236,2,7,0,0
1,0,1.0,0.0,0,0.396032078,8.772224545,1,7,0,0
24,1,0.450181015,-0.486842105,1,-0.330531794,8.626068287,4,16,2,0
46,2,0.671001585,-0.532608696,0,-0.321340172,8.139865658,4,19,0,0
1,0,0.843173731,0.0,0,-0.273183275,4.087717079,1,7,0,0
1,0,0.289238697,0.0,0,0.19632356,7.374264918,1,7,0,0
0,0,0.491891182,0.0,0,-0.23166221,4.378364528,1,7,0,0
6,0,0.978767225,0.020833333,0,-0.210993728,11.82554197,3,23,0,0
1,0,0.931182388,0.0,0,-0.398353293,3.211526951,1,7,0,0
10,0,0.600409235,-0.125,4,0.489817893,10.91854315,3,8,0,0
0,0,1.0,-0.230769231,0,0.524824965,24.56289548,2,13,0,0
6,0,0.269683617,0.666666667,3,5.258878963,363.8173548,3,23,0,0
4,0,0.62881949,-0.416666667,2,-0.484373427,16.21432112,2,24,0,0
1,0,1.0,0.444444444,0,0.02153139,8.193782514,2,9,0,0
18,2,0.64825083,-0.428571429,0,-0.184437811,9.428139089,3,19,1,0
1,0,0.743608435,-0.25,0,1.15238641,46.36359308,3,24,0,0
4,0,0.748516949,-0.142857143,1,-0.024355372,5.829512395,3,7,0,0
0,0,0.679649089,0.0,0,-0.034077636,5.761456547,1,7,0,0
12,0,1.0,0.0,4,0.388199773,8.717398413,1,7,0,0
0,0,1.0,0.0,0,0.271418925,7.899932474,1,7,0,0
7,0,1.0,-0.428571429,0,-0.749732665,0.751871342,2,7,0,0
11,0,0.58147544,-0.41025641,3,-0.329108026,6.090839651,3,12,0,0
4,0,1.0,0.0,0,-0.281960634,4.026275561,1,7,0,0
2,0,0.670118783,0.625,0,0.134775633,24.73054915,4,24,0,0
0,0,1.0,-0.181818182,0,0.302537229,13.32790952,2,11,0,0
2,0,1.0,-0.357142857,0,-0.521078426,2.352451015,2,7,0,0
0,0,0.586840756,-0.564935065,0,-0.405357334,11.23893909,7,22,0,0
13,0,1.0,0.0,0,0.838497326,11.86948129,1,7,0,0
1,0,1.0,0.0,0,0.385742807,8.700199649,1,7,0,0
0,0,1.0,-0.28125,0,-0.268363848,7.952871623,2,16,0,0
6,0,1.0,0.0,0,0.385742807,8.700199649,1,7,0,0
4,0,1.0,0.0,4,0.394327403,15.79482369,1,13,0,0
2,0,1.0,0.0,0,1.317282769,18.62179203,1,10,0,0
0,0,0.894132004,-0.354166667,0,-0.345077334,9.199760833,2,24,0,0
0,0,1.0,0.166666667,0,0.032181748,17.81197668,2,24,0,0
0,0,1.0,0.0,0,0.398742178,8.791195247,1,7,0,0
17,1,1.0,-0.545454546,0,-0.577247168,3.650281157,4,9,0,0
0,0,0.666999778,-0.083333333,0,-0.07988108,22.08461332,2,16,0,0
6,0,1.0,0.0,0,0.0,6.0,1,7,0,0
5,0,1.0,-0.285714286,2,-0.330028629,3.689799597,3,7,0,0
0,0,1.0,0.0,0,-0.67430308,1.279878439,1,7,0,0
1,0,1.0,0.0,0,0.399647843,8.797534903,1,7,0,0
7,0,1.0,0.0,1,0.558939717,9.912578018,1,7,0,0
2,0,1.0,0.0,0,0.627724923,10.68762017,1,8,0,0
59,2,0.876390966,-0.15,0,-0.091896339,8.08103661,2,6,4,0
0,0,0.817398515,0.0,0,-0.447255321,6.667864879,1,22,0,0
1,0,1.0,-0.190476191,0,-0.134217172,13.62748643,3,21,0,0
1,0,0.826329408,0.0,0,-0.452620934,2.831653461,1,7,0,0
3,0,0.801786877,-0.475,3,-0.458146262,10.58909179,4,20,0,0
3,0,1.0,0.0,3,-0.526426315,4.065468008,1,11,0,0
0,0,1.0,0.0,0,0.403431672,8.824021703,1,7,0,0
0,0,0.790960994,0.0,0,-0.59907323,1.806487387,1,7,0,0
8,0,1.0,0.0,0,0.260311072,6.561866433,1,6,0,0
17,1,1.0,0.0,0,0.446479032,9.125353221,1,7,1,0
0,0,0.804608159,0.0,0,-0.300805809,3.894359341,1,7,0,0
9,0,0.975649535,-0.489583333,0,-0.106615433,13.53330951,4,22,0,0
0,0,1.0,0.0,0,0.551576283,8.309457701,1,6,0,0
7,0,1.0,0.0,4,0.41173563,7.470413778,1,6,0,0
3,0,1.0,0.0,2,0.293723768,6.762342607,1,6,0,0
5,0,0.923570731,-0.357142857,0,-0.553066092,6.230450844,2,21,0,0
4,0,0.635549133,-0.569444444,1,-0.113616479,26.11104272,3,24,0,0
5,0,0.865399959,0.0,3,-0.12788329,10.34620965,1,12,0,0
1,0,1.0,0.0,0,0.636581086,8.819486518,1,6,0,0
1,0,1.0,0.0,0,2.236871665,18.42122999,1,6,0,0
3,0,0.986867917,-0.3125,0,0.682823448,49.22276439,3,23,0,0
9,0,0.217162628,0.0,4,0.670500096,9.023000577,1,6,0,0
0,0,1.0,-0.2,0,0.548296775,14.48296775,2,10,0,0
20,2,1.0,-0.125,0,0.279366092,9.234928737,2,6,0,0
0,0,1.0,0.0,0,0.286020602,6.716123614,1,6,0,0
11,0,1.0,0.0,0,-0.499428583,2.003428503,1,6,0,0
2,0,1.0,0.0,0,0.292642422,6.755854529,1,6,0,0
5,0,1.0,0.0,4,0.279796232,16.03724276,1,12,0,0
2,0,1.0,-0.208333333,0,-0.113338964,16.85171825,4,24,0,0
10,0,1.0,0.0,0,0.273851324,6.643107943,1,6,0,0
0,0,1.0,0.0,0,0.272932169,6.637593015,1,6,0,0
8,0,1.0,-0.2,3,-0.438057096,4.619429041,2,10,0,0
0,0,1.0,0.0,0,0.923763392,10.54258035,1,6,0,0
0,0,1.0,-0.238095238,0,-0.54108587,6.516813869,2,21,0,0
3,0,1.0,-0.307692308,0,-0.466804419,5.502167248,2,13,0,0
0,0,1.0,0.0,0,-0.258081827,3.451509038,1,6,0,0
2,0,1.0,-0.338235294,0,-0.148445722,11.91754516,4,17,0,0
2,0,0.530736725,-0.430555556,0,0.049240273,20.32075761,3,23,0,0
2,0,1.0,0.0,0,0.271254008,6.627524048,1,6,0,0
3,0,1.0,-0.375,4,0.163802582,20.05688152,2,24,0,0
0,0,1.0,0.0,0,-0.135856067,10.919175,1,14,0,0
2,0,1.0,0.0,0,-0.547368144,1.715791134,1,6,0,0
1,0,1.0,0.0,0,0.407072125,7.442432749,1,6,0,0
1,0,1.0,-0.340909091,0,0.164909398,11.81400338,4,11,0,0
0,0,1.0,0.0,0,-0.669201073,0.984793563,1,6,0,0
1,0,0.689528348,-0.458333333,0,-0.276479494,9.830450667,5,24,0,0
1,0,1.0,0.0,0,-0.426996941,7.840014815,1,21,0,0
8,0,0.997926578,-0.227272727,0,-0.492242482,4.948692769,2,9,0,0
0,0,1.0,0.0,0,0.216597922,6.299587531,1,6,0,0
4,0,1.0,0.0,2,0.230552065,6.383312387,1,6,0,0
0,0,1.0,-0.363636364,0,-0.195185438,11.22935035,2,22,0,0
7,0,0.861692397,-0.409090909,1,0.226134838,21.76258125,3,22,0,0
5,0,1.0,-0.375,1,-0.654151246,4.02724993,2,16,0,0
2,0,1.0,-0.333333333,0,-0.211021796,3.733869225,2,6,0,0
4,0,1.0,-0.614583333,0,-0.151433355,14.65503571,4,24,0,0
0,0,1.0,0.0,0,0.0844127,5.5064762,1,6,0,0
0,0,1.0,0.0,0,0.227568958,6.365413747,1,6,0,0
1,0,1.0,-0.4,0,-0.009953367,3.950233166,2,5,0,0
2,0,0.576184681,-0.354166667,0,-0.24083033,10.38064289,3,24,0,0
3,0,1.0,-0.375,0,0.494561357,32.41920841,2,24,0,0
4,0,1.0,0.0,0,0.266393701,5.331968506,1,5,0,0
1,0,1.0,0.0,0,0.327948424,5.639742119,1,5,0,0
3,0,0.497280744,0.0,1,0.282111497,5.410557486,1,5,0,0
5,0,0.969183764,-0.430555556,0,-0.047825674,16.46077095,3,24,0,0
1,0,0.800479591,-0.479166667,0,-0.824265275,3.982432221,4,12,0,0
0,0,1.0,-0.1,0,0.170280913,4.851404567,2,5,0,0
1,0,0.643839886,0.0,0,0.058646169,4.293230845,1,5,0,0
11,0,0.636417474,-0.083333333,3,-0.078925266,4.526448403,2,6,0,0
0,0,1.0,-0.307692308,0,-0.473955821,5.36261003,2,13,0,0
1,0,0.9190729,-0.305555556,0,0.70984489,22.56186646,3,18,0,0
0,0,1.0,-0.4,0,-0.534749099,1.326254507,2,5,0,0
0,0,0.77545758,-0.142857143,0,0.03171402,6.221998137,2,7,0,0
13,0,1.0,0.0,1,0.185376813,4.926884064,1,5,0,0
13,0,1.0,0.0,0,0.070590819,4.352954095,1,5,0,0
0,0,1.0,0.0,0,-0.2808055,2.5959725,1,5,0,0
0,0,1.0,-0.375,0,-0.171129949,19.26920675,3,24,0,0
7,0,1.0,0.0,0,0.266430926,5.33215463,1,5,0,0
0,0,1.0,0.0,0,0.189920869,4.949604343,1,5,0,0
14,0,0.716593659,-0.3,0,-0.29190422,2.540478899,2,5,0,0
0,0,1.0,0.0,0,0.274140098,5.370700491,1,5,0,0
5,0,1.0,-0.458333333,0,0.278683435,39.84304978,3,24,0,0
3,0,1.0,0.0,2,0.881940525,8.409702626,1,5,0,0
0,0,1.0,0.0,0,-0.499681354,1.501593231,1,5,0,0
0,0,1.0,0.0,0,0.198220153,4.991100764,1,5,0,0
0,0,0.546050427,-0.527777778,0,-0.055264762,22.25946228,3,24,0,0
5,0,0.954235752,-0.352941177,0,-0.211947781,10.62418339,2,15,0,0
11,0,0.460078212,0.0,0,-0.123849119,7.56575231,1,8,0,0
2,0,1.0,-0.458333333,0,-0.456015252,2.807983171,3,8,0,0
3,0,0.451585534,-0.402777778,0,-0.291254463,13.29313307,3,22,0,0
1,0,1.0,-0.142857143,0,-0.444846299,2.886075905,2,7,0,0
0,0,1.0,-0.3,0,-0.141313571,3.293432145,2,5,0,0
0,0,1.0,0.0,0,0.145172146,4.725860728,1,5,0,0
0,0,0.957740285,-0.333333333,0,-0.077768632,13.48981547,2,23,0,0
0,0,1.0,0.0,0,0.13776949,4.68884745,1,5,0,0
0,0,1.0,0.0,0,0.41510574,6.075528701,1,5,0,0
0,0,1.0,0.0,0,0.885064693,8.425323465,1,5,0,0
0,0,1.0,0.0,0,1.572125655,11.86062828,1,5,0,0
5,0,1.0,0.0,2,0.321818262,5.609091311,1,5,0,0
33,3,1.0,0.0,0,0.263505758,5.317528788,1,5,0,0
0,0,1.0,0.0,0,0.198183031,4.990915154,1,5,0,0
8,0,1.0,0.0,0,0.150037144,4.750185722,1,5,0,0
0,0,0.832419905,0.0,0,0.594365315,62.99550871,1,10,0,0
0,0,1.0,0.0,0,0.14190494,4.709524702,1,5,0,0
0,0,0.797786933,-0.34375,0,0.069548468,15.99233062,2,15,0,0
1,0,1.0,0.0,0,0.153556465,4.767782324,1,5,0,0
1,0,0.798459538,0.0,0,-0.727356172,6.723494925,1,23,0,1
6,0,0.610692046,-0.283333333,0,0.209970317,25.20661576,5,24,0,1
13,0,1.0,0.0,0,-0.211534931,16.26644724,1,23,0,1
21,0,0.528846714,-0.375,0,-0.109427965,16.49098682,2,20,0,1
3,0,1.0,-0.366666667,1,-0.488220143,4.117798575,3,9,0,1
28,2,0.993654317,-0.347222222,0,-0.189002364,17.88577076,3,23,0,1
7,0,0.754692652,0.291666667,0,-0.006741843,13.88264749,4,24,0,1
50,5,1.0,-0.291666667,0,0.0698034,19.1992225,4,18,0,1
14,0,1.0,-0.447368421,0,-0.317097887,14.12190082,2,15,0,1
3,0,0.782508757,-0.354166667,1,-0.445823077,7.229740599,2,24,0,1
9,0,1.0,-0.375,0,-0.262374572,9.997791156,2,23,0,1
31,5,0.699922357,-0.166666667,0,0.306088271,33.95185964,2,23,0,1
14,0,0.839641181,0.0,0,-0.116202359,18.76297223,1,24,0,1
20,1,0.878314585,-0.166666667,2,0.160799663,23.19311205,4,24,5,1
19,1,1.0,0.354166667,0,0.497750493,37.88163587,3,16,0,1
10,0,1.0,-0.083333333,0,-0.415495245,10.44427821,2,24,0,1
54,6,1.0,-0.261904762,0,0.047389235,13.58665345,3,12,0,1
4,0,0.974603796,-0.388888889,4,-0.362337092,12.85119067,3,24,0,1
3,0,0.855688139,-0.277777778,7,-0.215774414,12.78465696,3,24,0,1
1,0,0.96635894,0.208333333,0,-0.086668801,17.32798865,4,24,0,1
7,0,0.925737603,-0.21875,1,0.084112107,19.67043984,4,24,0,1
11,0,0.724363642,-0.347222222,0,-0.228171157,17.7986537,3,24,0,1
17,2,0.537168215,0.041666667,0,-0.147535647,18.06937485,4,24,2,1
17,1,1.0,-0.194444444,0,-0.406353138,9.206205382,3,24,0,1
22,2,0.885739825,-0.097222222,3,0.401536577,33.44496688,4,22,3,1
26,2,0.973187961,-0.541666667,1,-0.195445035,16.44848936,3,24,1,1
56,2,0.787598091,-0.020833333,0,1.193764376,91.95702652,2,21,0,1
2,0,0.849253633,-0.46875,0,-0.311515336,10.12789229,4,24,0,1
7,0,0.904579735,-0.475,0,-0.249355064,11.31036675,5,24,0,1
56,3,0.593246445,-0.527777778,0,-0.512503372,5.468120543,4,16,0,1
42,4,0.925984624,-0.194444444,0,0.18790261,24.56746122,3,22,0,1
53,5,1.0,0.866666667,0,0.704677298,26.62536094,2,8,0,1
42,6,0.957735804,0.458333333,0,0.461023346,45.12768108,1,6,0,1
23,2,0.763804637,-0.302083333,0,-0.020833567,18.23897835,4,20,1,1
2,0,0.960632899,0.604166667,0,-0.342781847,12.92340599,4,24,0,1
3,0,0.906811557,-0.416666667,9,-0.003292103,19.09387616,2,24,0,1
3,0,0.672050252,0.0,7,2.370577176,91.18472876,1,24,0,1
29,2,1.0,-0.3125,0,-0.041741407,17.03712777,2,24,0,1
10,0,1.0,-0.013888889,2,0.062577182,25.93167698,3,23,0,1
7,0,0.627474839,0.208333333,3,0.513404562,27.25310274,3,16,0,1
49,3,0.990161359,-0.486111111,0,-0.124479104,13.33446744,3,16,0,1
13,0,0.929465075,-0.104166667,0,-0.182997651,10.13680644,2,24,0,1
1,0,0.485074365,0.0,0,0.704514406,33.11286727,1,24,0,1
7,0,0.907981511,0.666666667,0,-0.163437442,14.71452667,2,24,0,1
9,0,0.865452879,-0.260416667,2,0.007645496,19.40886243,4,21,0,1
5,0,0.854368792,0.0,6,0.247168257,21.50181214,1,24,0,1
54,2,0.926817417,-0.114583333,0,0.034562613,22.55635978,4,22,0,1
11,0,1.0,0.0,0,-0.502279937,8.804890218,1,24,0,1
60,2,0.775014255,0.0,0,-0.025893788,8.741062119,1,10,0,1
2,0,0.660304842,-0.2,0,-0.027718976,19.57690669,5,24,0,1
6,0,0.993990204,-0.447916667,0,-0.106060785,18.26381576,4,24,0,1
1,0,0.794785002,0.229166667,13,0.704320393,46.92331376,3,24,0,1
29,3,1.0,-0.138888889,0,0.291085912,28.53998743,3,21,1,1
14,0,0.946782944,-0.430555556,0,-0.164314914,11.05922431,3,21,0,1
3,0,0.865421527,0.0,3,-0.126720778,14.71100562,1,21,0,1
3,0,0.991248768,0.0,1,-0.741565262,2.977326856,1,20,0,1
42,6,1.0,0.0,0,0.689854776,54.33021878,1,11,0,1
3,0,0.957142871,-0.177083333,0,0.037820058,20.13807392,4,24,0,1
6,0,0.675115243,-0.291666667,0,0.810951731,49.67332154,3,24,0,1
1,0,1.0,0.0,0,0.781294857,11.469064,1,7,0,1
12,0,1.0,-0.229166667,0,-0.230798406,10.904057,2,24,0,1
6,0,0.951589247,-0.229166667,3,-0.365160959,11.66026532,2,24,0,1
21,1,1.0,0.0,0,-0.401422405,10.98422871,1,24,0,1
29,2,0.751922749,0.0,0,0.606142588,36.70134537,1,24,0,1
21,1,0.495673573,-0.208333333,0,0.186656013,7.856655668,2,11,1,1
25,4,1.0,-0.166666667,0,0.558222613,30.34035743,2,22,2,1
53,5,0.700492664,0.0,0,0.409732034,33.2465369,3,17,0,1
33,2,0.429785695,-0.315789474,0,-0.385395691,11.52994692,3,18,0,1
6,0,1.0,-0.277777778,0,-0.38480951,10.68844191,3,24,0,1
50,4,0.930232204,-0.319444444,0,-0.199139538,15.16786561,3,21,0,1
18,2,1.0,0.0,0,0.272726258,29.20477539,2,24,0,1
44,2,0.665706414,0.916666667,0,1.415562826,69.36957557,2,14,4,1
44,3,0.90675411,-0.097222222,0,0.170459794,27.61552185,3,23,0,1
4,0,0.964592033,-0.020833333,7,-0.101677136,17.19757682,2,24,0,1
17,1,1.0,0.0,1,0.044630077,13.32589982,1,22,3,1
18,1,1.0,-0.25,0,-0.759912647,2.219502546,2,20,0,1
4,0,0.687581741,-0.229166667,2,0.173793727,20.34911641,2,24,0,1
14,0,0.837615922,-0.316666667,0,-0.302156718,10.6281535,5,23,0,1
13,0,1.0,-0.180555556,0,0.79983315,31.12814055,3,24,0,1
17,1,0.98023483,0.0,0,0.085931012,22.39373537,1,24,0,1
7,0,1.0,0.058823529,0,1.319240401,33.23089044,1,17,0,1
2,0,1.0,-0.138888889,13,-0.380416363,10.17210973,3,23,0,1
5,0,1.0,-0.145833333,1,-0.129286496,15.93617391,2,24,0,1
37,3,0.734959437,-0.315789474,0,-0.123849613,13.4339831,4,16,0,1
50,2,1.0,0.0,0,0.721850355,44.71018215,1,24,0,1
52,5,0.793848201,0.041666667,0,0.127853875,25.93986432,2,18,0,1
5,0,0.761695454,0.0625,1,-0.278577838,9.720385127,3,20,0,1
2,0,0.915196834,0.125,0,-0.101717174,19.6211312,3,21,0,1
60,6,0.964136241,0.645833333,0,3.559164774,82.02235689,4,14,0,1
8,0,0.883291634,-0.2,1,-0.433946683,8.585080986,5,22,0,1
36,1,1.0,-0.166666667,0,0.126873364,18.96358586,2,22,0,1
60,6,0.898141838,-0.430555556,0,0.265940489,19.95865512,3,20,0,1
5,0,0.996093938,-0.166666667,0,0.189540598,18.29592634,3,24,0,1
28,2,1.0,0.0,0,-0.034331569,11.93431558,1,19,0,1
35,2,1.0,0.166666667,0,0.749962265,36.64686413,3,18,3,1
57,6,0.86421995,0.958333333,0,0.338400222,34.79356182,2,10,0,1
15,1,1.0,-0.097222222,0,-0.125009776,16.75955826,3,23,0,1
32,3,1.0,-0.183333333,0,0.350294375,20.48496648,3,18,0,1
59,4,0.768400506,-0.270833333,0,1.16909683,50.5169582,2,21,0,1
1,0,0.978744416,-0.458333333,13,-0.018324413,19.43110596,2,24,0,1
56,2,0.946960212,-0.236111111,0,0.2864975,16.70938622,3,19,0,1
1,0,1.0,0.0,0,-0.546901814,5.207250574,1,15,0,1
10,0,1.0,-0.15,0,0.350443763,20.01511041,2,20,0,1
28,2,1.0,0.0,2,0.281772038,24.7406209,1,22,2,1
8,0,1.0,1.166666667,0,1.299814497,91.16743128,2,1,0,1
6,0,1.0,-0.270833333,0,-0.034931293,12.3222264,2,20,0,1
14,0,0.491900466,-0.341666667,0,-0.349014429,10.14350702,5,24,0,1
3,0,1.0,-0.270833333,0,-0.114806784,15.58030218,2,24,0,1
3,0,1.0,-0.166666667,11,0.186990848,19.59612785,2,24,0,1
34,6,0.960236257,0.708333333,0,0.279753142,39.00184153,1,5,0,1
37,2,0.690142096,-0.295454546,0,-0.020905226,14.41898149,2,21,0,1
0,0,1.0,-0.486111111,0,-0.260681421,11.92345294,3,24,0,1
17,1,0.612691094,0.5,0,0.861995865,41.90654198,1,22,3,1
3,0,1.0,-0.395833333,1,-0.045640539,14.37620293,2,24,0,1
5,0,0.408631779,0.4,0,-0.428581478,10.93200122,2,13,0,1
43,2,0.759062525,0.666666667,0,1.593807593,41.01429246,3,17,0,1
3,0,0.70879667,-0.208333333,0,0.252496557,22.97033769,2,24,0,1
47,5,0.980672054,-0.236111111,0,-0.007113898,14.30510937,3,19,0,1
40,4,0.965884614,-0.385416667,0,-0.077302548,13.76627224,4,21,0,1
21,2,0.877395079,-0.119047619,0,-0.509118816,5.857850234,2,20,4,1
5,0,0.886733459,-0.111111111,1,0.328824083,27.96638043,3,20,0,1
14,0,0.760300756,0.0625,1,-0.157167969,14.91094695,3,24,0,1
2,0,0.980035862,-0.138888889,20,-0.308832313,11.83313067,3,24,0,1
29,1,1.0,0.0,0,-0.437070555,6.830696423,1,24,0,1
42,6,1.0,0.0,0,0.133683296,8.06946637,1,7,0,1
29,4,0.993167634,0.0,0,-0.132159066,14.64639726,1,21,0,1
12,0,0.521084205,-0.125,0,-0.507562456,8.577661615,3,24,0,1
28,1,1.0,0.0,4,0.089017848,16.02502948,1,17,4,1
37,3,0.945697,-0.208333333,0,-0.179511929,13.66342983,2,24,0,1
36,2,0.929863569,-0.373333333,0,-0.134074763,10.27502024,5,12,0,1
8,0,1.0,-0.166666667,0,-0.407103439,10.58869499,2,24,0,1
10,0,0.948671559,-0.158333333,0,0.294274011,23.35825918,5,24,0,1
9,0,0.895850222,-0.428571429,0,-0.147122761,7.908483233,3,18,0,1
25,1,0.976881071,-0.125,0,0.126889946,30.66357562,5,21,0,1
4,0,1.0,-0.35,1,-0.369924098,7.100209946,2,20,0,1
18,1,0.70097562,-0.555555556,0,-0.287526814,12.51843953,3,24,0,1
9,0,1.0,-0.138888889,3,0.341818789,24.95265212,3,24,0,1
4,0,1.0,0.0,11,-0.443836959,7.761450654,1,24,0,1
2,0,0.98424946,-0.488636364,0,-0.164018047,12.12910691,4,21,0,1
8,0,1.0,-0.347222222,0,-0.167834466,11.94862671,3,24,0,1
54,3,0.833546116,0.222222222,0,0.027554008,26.80902345,4,20,0,1
13,0,0.996902268,-0.119047619,3,-0.375429971,7.82190191,2,21,0,1
57,2,0.994205593,-0.041666667,0,0.023855535,18.88973201,3,22,0,1
3,0,0.996532085,0.583333333,3,1.48288809,65.09025104,2,13,0,1
1,0,0.475616625,-0.197916667,0,-0.585926253,8.582955525,4,22,0,1
36,1,1.0,0.0,0,1.263200072,21.63200072,1,10,0,1
32,3,1.0,-0.069444444,0,0.475434522,36.97303708,3,18,2,1
36,2,0.933718842,0.125,0,0.612202414,45.79009499,3,9,0,1
7,0,0.847767169,-0.052083333,0,0.07288777,29.21486055,4,24,0,1
10,0,0.951365123,-0.041666667,0,0.172034279,26.89914503,2,24,0,1
39,2,0.674202287,-0.4,0,-0.609828686,2.901713138,2,10,0,1
41,2,0.864231284,-0.208333333,0,0.19728309,21.65887438,3,22,0,1
2,0,1.0,-0.041666667,0,0.367371163,24.66534907,2,24,0,1
29,4,0.549468424,0.0,0,0.128482876,30.12104963,2,24,0,1
5,0,0.947626649,-0.166666667,0,0.200088579,25.05233382,2,24,0,1
5,0,1.0,-0.266666667,6,-0.401740233,7.820354105,2,15,0,1
59,6,1.0,-0.069444444,0,0.810591282,45.40961344,3,19,0,1
10,0,0.977653472,-0.222222222,0,0.154184722,15.32226368,4,24,0,1
0,0,1.0,0.0,0,-0.518554817,1.888671099,1,6,0,1
57,6,1.0,0.0,0,0.470715578,9.295009045,1,4,0,1
